essay_id,prompted_trait,prompted_level,score_openness,score_conscientiousness,score_extraversion,score_agreeableness,score_neuroticism
B_rv_neuroticism_HIGH_126,neuroticism,HIGH,-0.4596049,-0.637563,-0.7947801,-0.6403057,0.52319765
B_rv_neuroticism_HIGH_127,neuroticism,HIGH,-0.575058,-0.8046269,-1.0130748,-0.6420603,0.47607774
B_rv_neuroticism_HIGH_124,neuroticism,HIGH,-0.6893346,-0.73226523,-0.9767493,-0.87217,0.5693243
B_rv_neuroticism_HIGH_125,neuroticism,HIGH,-0.40283582,-0.6543598,-0.85083824,-0.595186,0.4419743
B_rv_neuroticism_HIGH_128,neuroticism,HIGH,-0.31288508,-0.53572726,-0.45284772,-0.30405244,0.33140346
B_rv_neuroticism_HIGH_133,neuroticism,HIGH,-0.5313188,-0.564001,-0.64873993,-0.6151587,0.49236915
B_rv_neuroticism_HIGH_132,neuroticism,HIGH,-0.30148953,-0.47087452,-0.8113459,-0.51954514,0.4728932
B_rv_neuroticism_HIGH_130,neuroticism,HIGH,-0.656427,-0.6134505,-1.0175517,-0.7397285,0.48658755
B_rv_neuroticism_HIGH_131,neuroticism,HIGH,-0.40337855,-0.43524522,-0.7388307,-0.55409753,0.2911729
B_rv_neuroticism_HIGH_134,neuroticism,HIGH,-0.49353936,-0.71990645,-0.9206529,-0.5735875,0.49403426
B_rv_neuroticism_HIGH_129,neuroticism,HIGH,-0.3641022,-0.692202,-0.9424438,-0.5062865,0.49720177
B_rv_neuroticism_HIGH_135,neuroticism,HIGH,-0.24979852,-0.43216074,-0.74266404,-0.5955014,0.35573336
B_rv_neuroticism_HIGH_139,neuroticism,HIGH,-0.7078165,-0.7876744,-0.85397667,-0.6243345,0.61012703
B_rv_neuroticism_HIGH_138,neuroticism,HIGH,-0.7209071,-0.79740477,-0.8759667,-0.79551196,0.569645
B_rv_neuroticism_HIGH_141,neuroticism,HIGH,-0.32693464,-0.4153441,-0.56572586,-0.49747536,0.36249152
B_rv_neuroticism_HIGH_137,neuroticism,HIGH,-0.24941564,-0.42441246,-0.93501306,-0.44017598,0.36717293
B_rv_neuroticism_HIGH_140,neuroticism,HIGH,-0.41175935,-0.51316655,-0.87522537,-0.62161756,0.63880664
B_rv_neuroticism_HIGH_142,neuroticism,HIGH,-0.27666777,-0.24585545,-0.66241306,-0.36127844,0.3134524
B_rv_neuroticism_HIGH_145,neuroticism,HIGH,-0.46507552,-0.56157774,-0.6888906,-0.68669343,0.4302363
B_rv_neuroticism_HIGH_136,neuroticism,HIGH,-0.15206839,-0.33856338,-0.5517295,-0.29357335,0.31954226
B_rv_neuroticism_HIGH_148,neuroticism,HIGH,-0.3498235,-0.448561,-0.8492487,-0.4396952,0.4124079
B_rv_neuroticism_HIGH_144,neuroticism,HIGH,-0.8076484,-1.0484755,-1.0148584,-0.83114344,0.63862455
B_rv_neuroticism_HIGH_149,neuroticism,HIGH,-0.3332957,-0.38675827,-0.7206692,-0.43594006,0.389191
B_rv_neuroticism_HIGH_146,neuroticism,HIGH,-0.60329735,-0.7092801,-0.71601915,-0.61985874,0.40062413
B_rv_neuroticism_HIGH_150,neuroticism,HIGH,-0.46164066,-0.5199506,-0.83972627,-0.45468876,0.36653545
B_rv_neuroticism_HIGH_147,neuroticism,HIGH,-0.47595426,-0.45703986,-0.8539116,-0.30513182,0.44172895
B_rv_neuroticism_HIGH_153,neuroticism,HIGH,-0.44339013,-0.5843742,-0.73376876,-0.43015864,0.44748417
B_rv_neuroticism_HIGH_155,neuroticism,HIGH,-0.28936866,-0.47113898,-0.6296963,-0.40173915,0.39534032
B_rv_neuroticism_HIGH_152,neuroticism,HIGH,-0.2568713,-0.45927006,-0.7834459,-0.4418207,0.43810508
B_rv_neuroticism_HIGH_157,neuroticism,HIGH,-0.40617728,-0.508914,-0.75931233,-0.39720145,0.39991692
B_rv_neuroticism_HIGH_151,neuroticism,HIGH,-0.47558647,-0.6995791,-0.86526257,-0.6135571,0.4544063
B_rv_neuroticism_HIGH_143,neuroticism,HIGH,-0.9366113,-1.0084543,-1.1226461,-1.0122886,0.45613074
B_rv_neuroticism_HIGH_154,neuroticism,HIGH,-0.32787585,-0.51964176,-0.6764224,-0.45115343,0.35709122
B_rv_neuroticism_HIGH_158,neuroticism,HIGH,-0.6308838,-0.71923566,-1.0076956,-0.7065531,0.23490022
B_rv_neuroticism_HIGH_160,neuroticism,HIGH,-0.3373457,-0.47389275,-0.7669801,-0.30937833,0.41140965
B_rv_neuroticism_HIGH_159,neuroticism,HIGH,-0.2770806,-0.5531392,-0.7683043,-0.29289082,0.43383998
B_rv_neuroticism_HIGH_163,neuroticism,HIGH,-0.29691353,-0.56105864,-0.6608441,-0.4204898,0.3571074
B_rv_neuroticism_HIGH_156,neuroticism,HIGH,-0.44772395,-0.6129667,-0.62565756,-0.5690218,0.40092567
B_rv_neuroticism_HIGH_161,neuroticism,HIGH,-0.70216274,-0.78535473,-1.1201814,-0.79660165,0.540036
B_rv_neuroticism_HIGH_164,neuroticism,HIGH,-0.55739725,-0.83557355,-1.1732831,-0.66657674,0.3656406
B_rv_neuroticism_HIGH_165,neuroticism,HIGH,-0.2708328,-0.6032618,-0.92704904,-0.49295703,0.46241936
B_rv_neuroticism_HIGH_166,neuroticism,HIGH,-0.17341004,-0.39651817,-0.7153167,-0.19126156,0.3707194
B_rv_neuroticism_HIGH_167,neuroticism,HIGH,-0.17725031,-0.32719427,-0.69191325,-0.3651016,0.37679538
B_rv_neuroticism_HIGH_169,neuroticism,HIGH,-0.7731205,-0.8740023,-1.1062227,-0.83290774,0.5752151
B_rv_neuroticism_HIGH_170,neuroticism,HIGH,-0.4547666,-0.66321015,-0.738758,-0.36822352,0.4073719
B_rv_neuroticism_HIGH_162,neuroticism,HIGH,-0.5712198,-0.7327783,-0.95757425,-1.0062827,0.42626587
B_rv_neuroticism_HIGH_174,neuroticism,HIGH,-0.3146923,-0.48548096,-0.8897148,-0.44764635,0.31610024
B_rv_neuroticism_HIGH_173,neuroticism,HIGH,-0.3133381,-0.45525843,-0.599184,-0.39067632,0.33917582
B_rv_neuroticism_HIGH_171,neuroticism,HIGH,-0.61729276,-0.50632846,-0.9241787,-0.6890572,0.6431583
B_rv_neuroticism_HIGH_172,neuroticism,HIGH,-0.2810991,-0.40186498,-0.55274236,-0.33242208,0.4052482
B_rv_neuroticism_HIGH_175,neuroticism,HIGH,-0.47385725,-0.6890583,-0.9466214,-0.74763954,0.44849807
B_rv_neuroticism_HIGH_177,neuroticism,HIGH,-0.39278498,-0.6075043,-0.80246294,-0.59071463,0.35252473
B_rv_neuroticism_HIGH_176,neuroticism,HIGH,-0.3581771,-0.6886914,-0.7797302,-0.46851993,0.5120951
B_rv_neuroticism_HIGH_181,neuroticism,HIGH,-0.1729758,-0.5419954,-0.6361442,-0.39461944,0.31098196
B_rv_neuroticism_HIGH_179,neuroticism,HIGH,-0.41607305,-0.52897024,-0.5637194,-0.3811254,0.2328177
B_rv_neuroticism_HIGH_180,neuroticism,HIGH,-0.11320376,-0.47374696,-0.64927584,-0.5027826,0.34110886
B_rv_neuroticism_HIGH_183,neuroticism,HIGH,-0.38671967,-0.4331243,-0.84471315,-0.48264715,0.4704326
B_rv_neuroticism_HIGH_168,neuroticism,HIGH,-0.86663234,-0.68017167,-1.1383847,-0.72146356,0.4022928
B_rv_neuroticism_HIGH_186,neuroticism,HIGH,-0.76685554,-0.9382843,-1.0506719,-0.7923688,0.6473905
B_rv_neuroticism_HIGH_184,neuroticism,HIGH,-0.25786656,-0.5216375,-0.71361417,-0.4184885,0.37860793
B_rv_neuroticism_HIGH_185,neuroticism,HIGH,-0.22529703,-0.32224086,-0.59182864,-0.21438384,0.46386534
B_rv_neuroticism_HIGH_189,neuroticism,HIGH,-0.3157531,-0.3476413,-0.75623006,-0.45463538,0.256717
B_rv_neuroticism_HIGH_178,neuroticism,HIGH,-0.4245135,-0.6570587,-0.8888784,-0.5299917,0.44463763
B_rv_neuroticism_HIGH_190,neuroticism,HIGH,-0.267866,-0.5645739,-0.682527,-0.30073914,0.3667278
B_rv_neuroticism_HIGH_188,neuroticism,HIGH,-0.20434594,-0.37132558,-0.66272926,-0.34935024,0.3640389
B_rv_neuroticism_HIGH_187,neuroticism,HIGH,-0.3059153,-0.61667484,-0.81483376,-0.28304377,0.33950567
B_rv_neuroticism_HIGH_191,neuroticism,HIGH,-0.37765008,-0.5524125,-0.8330068,-0.39750245,0.43016765
B_rv_neuroticism_HIGH_193,neuroticism,HIGH,-0.91330856,-1.125324,-1.3262118,-0.83520925,0.55992764
B_rv_neuroticism_HIGH_182,neuroticism,HIGH,-0.7736969,-0.8441756,-1.1281791,-0.93289477,0.45188752
B_rv_neuroticism_HIGH_192,neuroticism,HIGH,-0.63900524,-0.77498394,-0.884952,-0.6633686,0.42376462
B_rv_neuroticism_HIGH_195,neuroticism,HIGH,-0.6357694,-0.78673995,-0.7795934,-0.7038648,0.5526089
B_rv_neuroticism_HIGH_197,neuroticism,HIGH,-0.8022672,-0.94666016,-1.1683077,-0.90250564,0.6620139
B_rv_neuroticism_HIGH_196,neuroticism,HIGH,-0.5033281,-0.53478944,-0.7573933,-0.70477504,0.49003425
B_rv_neuroticism_HIGH_199,neuroticism,HIGH,-0.34541404,-0.4400948,-0.61863095,-0.3873656,0.41677383
B_rv_neuroticism_LOW_000,neuroticism,LOW,-0.89365137,-0.9767402,-1.3296762,-0.9699057,0.65371054
B_rv_neuroticism_LOW_001,neuroticism,LOW,-0.37823,-0.42419678,-0.85996,-0.32935047,0.22048527
B_rv_neuroticism_LOW_003,neuroticism,LOW,-0.3516288,-0.3298978,-0.81141657,-0.29590562,0.39088875
B_rv_neuroticism_HIGH_194,neuroticism,HIGH,-0.64822924,-0.8230697,-1.1078736,-0.6393865,0.4188142
B_rv_neuroticism_LOW_006,neuroticism,LOW,-0.91496015,-0.92338145,-1.2805898,-1.0366579,0.34579796
B_rv_neuroticism_LOW_005,neuroticism,LOW,-0.4947101,-0.57834125,-0.96009636,-0.6420443,0.3881077
B_rv_neuroticism_LOW_008,neuroticism,LOW,-0.91034746,-0.7440189,-1.1692443,-0.8739636,0.6517453
B_rv_neuroticism_LOW_004,neuroticism,LOW,-0.93042266,-1.0813124,-1.2763036,-1.1018238,0.4616311
B_rv_neuroticism_LOW_007,neuroticism,LOW,-0.7688544,-0.72605944,-1.3460537,-0.84072053,0.4297253
B_rv_neuroticism_LOW_009,neuroticism,LOW,-0.34585848,-0.5436449,-0.9956115,-0.6969423,0.3930634
B_rv_neuroticism_LOW_011,neuroticism,LOW,-0.84983534,-0.8661611,-1.3456308,-0.69110274,0.3031439
B_rv_neuroticism_HIGH_198,neuroticism,HIGH,-0.587839,-0.7496829,-1.0547811,-0.8688386,0.47037467
B_rv_neuroticism_LOW_010,neuroticism,LOW,-0.31480128,-0.46036327,-0.80990237,-0.49300876,0.33338886
B_rv_neuroticism_LOW_013,neuroticism,LOW,-0.4701454,-0.46840963,-0.73969084,-0.34708166,0.44350755
B_rv_neuroticism_LOW_014,neuroticism,LOW,-0.60328186,-0.8682166,-0.9815911,-0.8002895,0.52273047
B_rv_neuroticism_LOW_012,neuroticism,LOW,-0.11413144,-0.36931053,-0.7403572,-0.19904253,0.30648902
B_rv_neuroticism_LOW_016,neuroticism,LOW,-0.35523975,-0.48855382,-0.76961714,-0.50328267,0.47197062
B_rv_neuroticism_LOW_002,neuroticism,LOW,-0.76254493,-0.7499404,-1.3645647,-0.8819588,0.2403755
B_rv_neuroticism_LOW_015,neuroticism,LOW,-0.20052272,-0.39810514,-0.6465407,-0.15370502,0.2976521
B_rv_neuroticism_LOW_017,neuroticism,LOW,-0.43771383,-0.6155108,-0.9119002,-0.35689893,0.4061936
B_rv_neuroticism_LOW_020,neuroticism,LOW,-0.80797493,-0.78022003,-1.1592251,-0.8665776,0.61315405
B_rv_neuroticism_LOW_018,neuroticism,LOW,-0.43422934,-0.71612704,-0.7890206,-0.4999548,0.3091131
B_rv_neuroticism_LOW_022,neuroticism,LOW,-0.9024459,-0.8923745,-1.1207999,-0.84804296,0.5894866
B_rv_neuroticism_LOW_019,neuroticism,LOW,-0.77520597,-0.8459604,-1.2271925,-0.9312494,0.6057512
B_rv_neuroticism_LOW_023,neuroticism,LOW,-0.4065878,-0.6266916,-0.9738397,-0.44686553,0.44681236
B_rv_neuroticism_LOW_021,neuroticism,LOW,-0.40232426,-0.6324899,-0.96987456,-0.55635667,0.38283768
B_rv_neuroticism_LOW_025,neuroticism,LOW,-0.49769852,-0.68538296,-1.0307896,-0.46194112,0.31468686
B_rv_neuroticism_LOW_024,neuroticism,LOW,-0.6913736,-0.7130989,-1.0793844,-0.57081276,0.4058759
B_rv_neuroticism_LOW_026,neuroticism,LOW,-0.12907052,-0.46174687,-0.8342332,-0.16689394,0.15411547
B_rv_neuroticism_LOW_027,neuroticism,LOW,-0.7141191,-0.7652378,-1.0502278,-0.7821435,0.42723277
B_rv_neuroticism_LOW_030,neuroticism,LOW,-0.8467431,-1.012904,-1.134673,-0.7757605,0.29225913
B_rv_neuroticism_LOW_029,neuroticism,LOW,-0.66485953,-0.61816275,-0.9291358,-0.6621827,0.3121666
B_rv_neuroticism_LOW_032,neuroticism,LOW,-0.3088501,-0.6197171,-0.7313745,-0.19740057,0.113765106
B_rv_neuroticism_LOW_028,neuroticism,LOW,-0.44704303,-0.57292575,-0.8755264,-0.61659193,0.24995905
B_rv_neuroticism_LOW_031,neuroticism,LOW,-0.48999828,-0.60007507,-1.1387147,-0.65402627,0.31417695
B_rv_neuroticism_LOW_034,neuroticism,LOW,-0.68209624,-0.8278377,-1.0744624,-0.64502597,0.53619677
B_rv_neuroticism_LOW_033,neuroticism,LOW,-0.9315201,-0.8656949,-1.4814256,-0.90787065,0.51652217
B_rv_neuroticism_LOW_037,neuroticism,LOW,-0.7008716,-0.93128914,-1.1097037,-0.86408985,0.56107444
B_rv_neuroticism_LOW_038,neuroticism,LOW,-0.7687512,-0.8940186,-1.1958292,-0.8324228,0.5635894
B_rv_neuroticism_LOW_036,neuroticism,LOW,-0.13223523,-0.45239463,-0.8283541,-0.24154732,0.30521628
B_rv_neuroticism_LOW_039,neuroticism,LOW,-0.68309116,-0.51922375,-0.9333026,-0.5214704,0.44683397
B_rv_neuroticism_LOW_035,neuroticism,LOW,-0.41824546,-0.6563411,-0.95881844,-0.5190361,0.4181343
B_rv_neuroticism_LOW_040,neuroticism,LOW,-0.25474438,-0.42909548,-0.7080539,-0.2904934,0.4177452
B_rv_neuroticism_LOW_041,neuroticism,LOW,-0.2692762,-0.43349242,-0.85321957,-0.20689474,0.14486511
B_rv_neuroticism_LOW_043,neuroticism,LOW,-0.26770827,-0.6482537,-0.9451291,-0.47069803,0.18972139
B_rv_neuroticism_LOW_046,neuroticism,LOW,-0.85141677,-0.8814653,-1.2770938,-0.70505726,0.53849363
B_rv_neuroticism_LOW_047,neuroticism,LOW,-0.7919532,-0.6299202,-1.2266849,-0.79660195,0.4892719
B_rv_neuroticism_LOW_044,neuroticism,LOW,-0.15291259,-0.2598924,-0.73127985,-0.32318124,-0.021436797
B_rv_neuroticism_LOW_045,neuroticism,LOW,-0.45053264,-0.42322487,-0.9857678,-0.4501661,0.17680137
B_rv_neuroticism_LOW_049,neuroticism,LOW,-0.74756825,-0.74686253,-0.9579485,-0.66130865,0.54327
B_rv_neuroticism_LOW_050,neuroticism,LOW,-0.80202043,-0.89739764,-1.1101878,-0.8552683,0.58880675
B_rv_neuroticism_LOW_048,neuroticism,LOW,-0.46718022,-0.4380292,-0.903219,-0.35712913,0.16608994
B_rv_neuroticism_LOW_051,neuroticism,LOW,-0.19811401,-0.30332237,-0.63085896,-0.030245097,0.17303999
B_rv_neuroticism_LOW_053,neuroticism,LOW,-0.7588052,-0.6322904,-1.1226764,-0.8559588,0.43932182
B_rv_neuroticism_LOW_042,neuroticism,LOW,-0.35082203,-0.43581522,-0.9041243,-0.43112087,0.22516774
B_rv_neuroticism_LOW_052,neuroticism,LOW,-0.5596232,-0.45056486,-1.2393996,-0.6051216,0.3577608
B_rv_neuroticism_LOW_055,neuroticism,LOW,-0.4938777,-0.60223925,-1.035081,-0.6675954,0.52786934
B_rv_neuroticism_LOW_058,neuroticism,LOW,-0.76902705,-0.57632166,-1.0695443,-0.5052767,0.3922632
B_rv_neuroticism_LOW_054,neuroticism,LOW,-0.25543192,-0.40291408,-0.49044228,-0.18115738,0.3829451
B_rv_neuroticism_LOW_060,neuroticism,LOW,-0.25869092,-0.25995296,-0.8763992,-0.2508197,0.1439973
B_rv_neuroticism_LOW_059,neuroticism,LOW,-0.15335278,-0.4009158,-0.51342434,-0.2926485,0.33370197
B_rv_neuroticism_LOW_062,neuroticism,LOW,-0.26251373,-0.3876867,-0.75399387,-0.50274384,0.3916314
B_rv_neuroticism_LOW_061,neuroticism,LOW,-1.0100752,-0.9766027,-1.3234446,-1.0534803,0.6418942
B_rv_neuroticism_LOW_063,neuroticism,LOW,-0.819749,-0.8641808,-1.2784333,-0.6739788,0.42259553
B_rv_neuroticism_LOW_064,neuroticism,LOW,-0.7516893,-0.8633994,-1.0993534,-0.67758423,0.50268257
B_rv_neuroticism_LOW_065,neuroticism,LOW,-0.9493977,-1.0228832,-1.2854979,-1.0004244,0.6213891
B_rv_neuroticism_LOW_056,neuroticism,LOW,-0.5837046,-0.60585654,-1.1725463,-0.4883202,0.37098005
B_rv_neuroticism_LOW_066,neuroticism,LOW,-0.24243557,-0.52465343,-0.6095169,-0.29844955,0.30329198
B_rv_neuroticism_LOW_057,neuroticism,LOW,-0.24804929,-0.5803608,-0.79386955,-0.097374305,-0.030555861
B_rv_neuroticism_LOW_071,neuroticism,LOW,-0.945001,-0.90209866,-1.2859029,-0.7072657,0.6251099
B_rv_neuroticism_LOW_072,neuroticism,LOW,-0.368363,-0.35387933,-0.7232836,-0.28184116,0.35660347
B_rv_neuroticism_LOW_068,neuroticism,LOW,-0.4184966,-0.699687,-0.9589456,-0.35387972,0.29707196
B_rv_neuroticism_LOW_067,neuroticism,LOW,-0.14524643,-0.33596388,-0.8156323,-0.27536392,-0.046509165
B_rv_neuroticism_LOW_073,neuroticism,LOW,-0.33960748,-0.5009834,-0.81501323,-0.44958174,0.4199301
B_rv_neuroticism_LOW_069,neuroticism,LOW,-0.4833514,-0.5848497,-0.9497317,-0.54574364,0.3522838
B_rv_neuroticism_LOW_070,neuroticism,LOW,-0.23486225,-0.5484019,-0.8628177,-0.49468228,0.302861
B_rv_neuroticism_LOW_076,neuroticism,LOW,-0.4785793,-0.5554696,-0.80649835,-0.63395774,0.4066508
B_rv_neuroticism_LOW_077,neuroticism,LOW,-0.3090382,-0.6103585,-0.8931548,-0.34737572,0.09231405
B_rv_neuroticism_LOW_075,neuroticism,LOW,-0.87975216,-0.987398,-0.97248995,-0.8125225,0.5335398
B_rv_neuroticism_LOW_078,neuroticism,LOW,-0.033212878,-0.2955946,-0.49847493,-0.16660586,0.32144004
B_rv_neuroticism_LOW_074,neuroticism,LOW,-0.4245017,-0.7602539,-1.0631884,-0.65032023,0.4003897
B_rv_neuroticism_LOW_079,neuroticism,LOW,-0.34845397,-0.544234,-0.88071316,-0.30769563,0.16575952
B_rv_neuroticism_LOW_080,neuroticism,LOW,-0.50222206,-0.5967647,-0.8748216,-0.5705506,0.36799458
B_rv_neuroticism_LOW_082,neuroticism,LOW,-0.6500441,-0.7773324,-1.0909687,-0.51227975,0.436388
B_rv_neuroticism_LOW_081,neuroticism,LOW,-0.7089607,-0.9175538,-0.8520966,-0.83099645,0.18111567
B_rv_neuroticism_LOW_083,neuroticism,LOW,-0.21642283,-0.32190007,-0.65092397,-0.30059233,0.46716762
B_rv_neuroticism_LOW_084,neuroticism,LOW,-0.39309534,-0.38044727,-0.8652763,-0.43365178,0.1429424
B_rv_neuroticism_LOW_086,neuroticism,LOW,-0.8571612,-0.88141376,-1.2095839,-0.6974134,0.3602746
B_rv_neuroticism_LOW_085,neuroticism,LOW,-0.33562183,-0.5275491,-0.7755293,-0.37633282,0.41224843
B_rv_neuroticism_LOW_090,neuroticism,LOW,-1.2686476,-1.2072194,-1.7618638,-1.0132575,0.62523544
B_rv_neuroticism_LOW_088,neuroticism,LOW,-0.62893534,-0.5638364,-1.085234,-0.67494464,0.597268
B_rv_neuroticism_LOW_087,neuroticism,LOW,-0.4477361,-0.70407254,-1.022791,-0.55496526,0.40727535
B_rv_neuroticism_LOW_089,neuroticism,LOW,-0.65511346,-0.53486395,-1.1006895,-0.6813585,0.31350243
B_rv_neuroticism_LOW_091,neuroticism,LOW,-0.11870796,-0.3460883,-0.76413924,-0.3388243,0.08549391
B_rv_neuroticism_LOW_092,neuroticism,LOW,-0.47785038,-0.5482057,-1.0026759,-0.51662165,0.44101864
B_rv_neuroticism_LOW_093,neuroticism,LOW,-0.59440255,-0.68212736,-1.0703036,-0.5775485,0.4628077
B_rv_neuroticism_LOW_095,neuroticism,LOW,-0.49032095,-0.5620511,-1.0118347,-0.44407982,0.47204754
B_rv_neuroticism_LOW_097,neuroticism,LOW,-0.35254273,-0.5244845,-0.8715953,-0.40931225,0.2720075
B_rv_neuroticism_LOW_098,neuroticism,LOW,-0.31962225,-0.1825056,-0.7006087,-0.19438213,0.2492859
B_rv_neuroticism_LOW_099,neuroticism,LOW,-0.35166556,-0.58510417,-0.7970832,-0.29619506,0.40814218
B_rv_neuroticism_LOW_094,neuroticism,LOW,-0.48385704,-0.6113521,-0.85201055,-0.57591623,0.30129492
B_rv_neuroticism_LOW_096,neuroticism,LOW,-0.7698699,-1.0958076,-1.398406,-0.8992435,0.32382375
B_rv_neuroticism_LOW_103,neuroticism,LOW,-0.26615074,-0.45663887,-0.88415813,-0.46278957,0.27026832
B_rv_neuroticism_LOW_100,neuroticism,LOW,-0.56374025,-0.73188937,-1.2498211,-0.780969,0.34673867
B_rv_neuroticism_LOW_104,neuroticism,LOW,-0.38008443,-0.5526148,-0.87593746,-0.37848917,0.39335227
B_rv_neuroticism_LOW_101,neuroticism,LOW,-0.80051655,-0.981424,-1.1640234,-0.8107354,0.55543745
B_rv_neuroticism_LOW_105,neuroticism,LOW,-0.20968646,-0.38109493,-0.69129485,-0.38736212,0.3107345
B_rv_neuroticism_LOW_102,neuroticism,LOW,-0.3381248,-0.21008632,-0.72264045,-0.55644244,0.37622437
B_rv_neuroticism_LOW_106,neuroticism,LOW,-0.97328705,-0.9688407,-1.2759882,-0.9824106,0.63924056
B_rv_neuroticism_LOW_107,neuroticism,LOW,-0.7960228,-0.75002813,-1.0752846,-0.74094635,0.47073963
B_rv_neuroticism_LOW_108,neuroticism,LOW,-0.20541134,-0.66741055,-0.8122342,-0.15757,0.18618567
B_rv_neuroticism_LOW_109,neuroticism,LOW,-0.12690604,-0.43248972,-0.82581764,-0.25498,0.40773752
B_rv_neuroticism_LOW_111,neuroticism,LOW,-0.64034045,-0.8787061,-1.1594418,-0.8307067,0.46498364
B_rv_neuroticism_LOW_110,neuroticism,LOW,-0.8961147,-0.8052872,-1.3707825,-1.0088582,0.43507898
B_rv_neuroticism_LOW_112,neuroticism,LOW,-0.9027741,-0.91026205,-1.5560706,-1.2050989,0.19905369
B_rv_neuroticism_LOW_115,neuroticism,LOW,-0.60619056,-0.5402731,-0.99723095,-0.39787525,0.386843
B_rv_neuroticism_LOW_114,neuroticism,LOW,-0.39525577,-0.52161205,-0.96165615,-0.5329273,0.23849528
B_rv_neuroticism_LOW_113,neuroticism,LOW,-0.77000827,-0.8654037,-1.4616336,-0.7278081,0.5427829
B_rv_neuroticism_LOW_117,neuroticism,LOW,-0.5006114,-0.47828752,-0.85220104,-0.4547922,0.5498147
B_rv_neuroticism_LOW_116,neuroticism,LOW,-0.9140017,-0.86048365,-1.0737232,-0.67674327,0.324427
B_rv_neuroticism_LOW_120,neuroticism,LOW,-0.4682094,-0.67864335,-0.921673,-0.44335365,0.33193278
B_rv_neuroticism_LOW_118,neuroticism,LOW,-0.38483414,-0.344581,-0.9293463,-0.31253043,0.3193689
B_rv_neuroticism_LOW_119,neuroticism,LOW,-0.38408032,-0.8384234,-0.9367052,-0.724825,0.32597515
B_rv_neuroticism_LOW_123,neuroticism,LOW,-0.48097053,-0.5826813,-0.716077,-0.41865686,0.35725468
B_rv_neuroticism_LOW_121,neuroticism,LOW,-0.63825244,-0.77726805,-1.079308,-0.57076037,0.45797524
B_rv_neuroticism_LOW_124,neuroticism,LOW,-0.8667573,-0.9931971,-1.1082778,-0.5919592,0.4349806
B_rv_neuroticism_LOW_126,neuroticism,LOW,-0.8226981,-0.7686039,-1.1312331,-0.58510447,0.4089664
B_rv_neuroticism_LOW_125,neuroticism,LOW,-0.55535173,-0.71840775,-1.0063485,-0.63406837,0.4030063
B_rv_neuroticism_LOW_127,neuroticism,LOW,-0.9522741,-1.0065725,-1.2228303,-0.93775773,0.39713556
B_rv_neuroticism_LOW_128,neuroticism,LOW,-0.46219996,-0.63494515,-0.98150295,-0.55852556,0.52896637
B_rv_neuroticism_LOW_130,neuroticism,LOW,-0.85460186,-0.8538047,-1.1743006,-0.9547268,0.586184
B_rv_neuroticism_LOW_131,neuroticism,LOW,-0.8117192,-0.8871088,-1.2952516,-0.7862442,0.45428556
B_rv_neuroticism_LOW_132,neuroticism,LOW,-0.607363,-0.8162416,-0.9494345,-0.5884805,0.4729879
B_rv_neuroticism_LOW_129,neuroticism,LOW,-0.26622847,-0.45021772,-0.6988143,-0.32541963,0.41595104
B_rv_neuroticism_LOW_134,neuroticism,LOW,-0.20228891,-0.36056882,-0.61963063,-0.27750137,0.2896069
B_rv_neuroticism_LOW_135,neuroticism,LOW,-0.7170652,-0.664868,-0.9617037,-0.5878265,0.4093394
B_rv_neuroticism_LOW_122,neuroticism,LOW,-0.3366901,-0.5360969,-0.85234874,-0.46799484,0.2724881
B_rv_neuroticism_LOW_139,neuroticism,LOW,-0.96151143,-1.0172958,-1.3526899,-0.87466824,0.58722997
B_rv_neuroticism_LOW_137,neuroticism,LOW,-1.0166347,-0.844903,-1.2757553,-0.8544624,0.60084426
B_rv_neuroticism_LOW_140,neuroticism,LOW,-0.6807022,-0.6422788,-1.0458359,-0.68979746,0.39809498
B_rv_neuroticism_LOW_141,neuroticism,LOW,-0.24518058,-0.32924205,-0.82526314,-0.3247737,0.38962987
B_rv_neuroticism_LOW_133,neuroticism,LOW,-0.5633429,-0.6575581,-1.260739,-0.7365655,0.45551413
B_rv_neuroticism_LOW_142,neuroticism,LOW,-0.103213154,-0.22776994,-0.66311735,-0.35245752,0.08324246
B_rv_neuroticism_LOW_143,neuroticism,LOW,-0.21360841,-0.6807072,-0.94228685,-0.1937867,0.14861016
B_rv_neuroticism_LOW_145,neuroticism,LOW,-0.85126543,-1.00277,-1.3966547,-1.1604728,0.52252686
B_rv_neuroticism_LOW_144,neuroticism,LOW,-0.5832876,-0.6700287,-0.9905858,-0.50213504,0.26883936
B_rv_neuroticism_LOW_146,neuroticism,LOW,-0.49156457,-0.62510693,-1.03735,-0.62389404,0.20783342
B_rv_neuroticism_LOW_147,neuroticism,LOW,-0.9514106,-0.8908808,-1.4373751,-0.72917056,0.6025593
B_rv_neuroticism_LOW_148,neuroticism,LOW,-1.1965916,-0.9480536,-1.6509839,-1.1268592,0.35660806
B_rv_neuroticism_LOW_138,neuroticism,LOW,-0.31247535,-0.4106987,-0.73599607,-0.24518466,0.49878153
B_rv_neuroticism_LOW_149,neuroticism,LOW,-0.40775222,-0.45877197,-0.97583765,-0.40858635,0.12535815
B_rv_neuroticism_LOW_150,neuroticism,LOW,-0.85923815,-0.8494476,-1.204919,-0.61989903,0.4248683
B_rv_neuroticism_LOW_155,neuroticism,LOW,-0.8619784,-0.94988453,-1.3311306,-0.8574919,0.5466067
